2024-12-02 00:06:01,694 - INFO - Importing data for model UserDemographicsDimension from User_Demographics_Dimension...
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 1, 'age_group': '55+', 'city': 'Cairo', 'region': 'Cairo'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 2, 'age_group': '18-24', 'city': 'Giza', 'region': 'Cairo'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 3, 'age_group': '35-44', 'city': 'Qalyubia', 'region': 'Cairo'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 4, 'age_group': '35-44', 'city': 'Tanta', 'region': 'Delta'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 5, 'age_group': '25-34', 'city': 'Zagazig', 'region': 'Delta'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 6, 'age_group': '55+', 'city': 'Damietta', 'region': 'Delta'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 7, 'age_group': '35-44', 'city': 'Beni Suef', 'region': 'Delta'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 8, 'age_group': '45-54', 'city': 'Alexandria', 'region': 'Alexandria'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 9, 'age_group': '18-24', 'city': 'Matrouh', 'region': 'Alexandria'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 10, 'age_group': '25-34', 'city': 'Aswan', 'region': 'North Upper Egypt'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 11, 'age_group': '18-24', 'city': 'Luxor', 'region': 'North Upper Egypt'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 12, 'age_group': '35-44', 'city': 'Minya', 'region': 'North Upper Egypt'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 13, 'age_group': '25-34', 'city': 'Sohag', 'region': 'North Upper Egypt'}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 14, 'age_group': '55+', 'city': 'Hurghada', 'region': 'Red Sea '}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 15, 'age_group': '35-44', 'city': 'Safaga', 'region': 'Red Sea '}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 16, 'age_group': '55+', 'city': 'Marsa Alam', 'region': 'Red Sea '}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 17, 'age_group': '55+', 'city': 'Ismailia', 'region': 'Suez Canal  '}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 18, 'age_group': '25-34', 'city': 'Suez', 'region': 'Suez Canal  '}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 19, 'age_group': '18-24', 'city': 'Port Said', 'region': 'Suez Canal  '}
2024-12-02 00:06:01,710 - DEBUG - Raw data for UserDemographicsDimension: {'user_demographics_id': 20, 'age_group': '18-24', 'city': 'Asyut', 'region': 'Asyut'}
2024-12-02 00:06:01,710 - INFO - Successfully imported 20 records into UserDemographicsDimension.
2024-12-02 00:06:01,710 - INFO - Importing data for model UserDimension from User_Dimension...
2024-12-02 00:06:01,725 - DEBUG - Raw data for UserDimension: {'user_id': 1, 'username': 'roberthiggins', 'phone': '(380)809-5875x14526', 'is_active': 1, 'phone_credit': 383.49, 'is_admin': 1, 'user_demographics_id': 8}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 19, 'username': 'honeal', 'phone': '+1-673-454-3737x6050', 'is_active': 0, 'phone_credit': 436.18, 'is_admin': 1, 'user_demographics_id': 6}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 20, 'username': 'dustin11', 'phone': '665.506.4274x065', 'is_active': 0, 'phone_credit': 680.79, 'is_admin': 1, 'user_demographics_id': 15}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 21, 'username': 'marquezmichael', 'phone': '+1-656-876-1202x93798', 'is_active': 0, 'phone_credit': 25.23, 'is_admin': 1, 'user_demographics_id': 12}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 22, 'username': 'larryhoffman', 'phone': '8338188360', 'is_active': 0, 'phone_credit': 457.54, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 23, 'username': 'victoriaball', 'phone': '(971)906-3100', 'is_active': 0, 'phone_credit': 599.05, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 24, 'username': 'brittany98', 'phone': '(780)430-9940x18659', 'is_active': 0, 'phone_credit': 331.93, 'is_admin': 1, 'user_demographics_id': 16}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 25, 'username': 'gmay', 'phone': '904.497.6956x5761', 'is_active': 0, 'phone_credit': 945.25, 'is_admin': 1, 'user_demographics_id': 3}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 26, 'username': 'jameswilliams', 'phone': '218.623.5177x40140', 'is_active': 0, 'phone_credit': 632.33, 'is_admin': 1, 'user_demographics_id': 6}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 27, 'username': 'monica02', 'phone': '740-644-3918x62177', 'is_active': 0, 'phone_credit': 386.46, 'is_admin': 1, 'user_demographics_id': 19}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 28, 'username': 'robincombs', 'phone': '357-293-3081x2246', 'is_active': 0, 'phone_credit': 215.43, 'is_admin': 1, 'user_demographics_id': 9}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 29, 'username': 'justin04', 'phone': '423.294.1352x770', 'is_active': 0, 'phone_credit': 220.43, 'is_admin': 1, 'user_demographics_id': 12}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 30, 'username': 'daviddowns', 'phone': '393.330.9401', 'is_active': 0, 'phone_credit': 535.84, 'is_admin': 1, 'user_demographics_id': 1}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 31, 'username': 'carlosbrady', 'phone': '6239377396', 'is_active': 0, 'phone_credit': 268.15, 'is_admin': 1, 'user_demographics_id': 12}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 32, 'username': 'cindyrichmond', 'phone': '001-386-362-2402x74081', 'is_active': 0, 'phone_credit': 733.74, 'is_admin': 1, 'user_demographics_id': 7}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 33, 'username': 'shaun57', 'phone': '438-594-5061', 'is_active': 0, 'phone_credit': 346.1, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 34, 'username': 'bennettedward', 'phone': '-4707', 'is_active': 0, 'phone_credit': 393.71, 'is_admin': 1, 'user_demographics_id': 20}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 35, 'username': 'zjohnson', 'phone': '001-910-916-6270x921', 'is_active': 0, 'phone_credit': 386.39, 'is_admin': 1, 'user_demographics_id': 19}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 36, 'username': 'irobinson', 'phone': '418.743.0845x22373', 'is_active': 0, 'phone_credit': 55.5, 'is_admin': 1, 'user_demographics_id': 9}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 37, 'username': 'chart', 'phone': '001-304-433-9654x76164', 'is_active': 0, 'phone_credit': 550.94, 'is_admin': 1, 'user_demographics_id': 16}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 38, 'username': 'wclark', 'phone': '837-836-3667x4613', 'is_active': 0, 'phone_credit': 35.26, 'is_admin': 1, 'user_demographics_id': 10}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 39, 'username': 'usullivan', 'phone': '757-342-4755', 'is_active': 0, 'phone_credit': 447.79, 'is_admin': 1, 'user_demographics_id': 6}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 40, 'username': 'paula85', 'phone': '001-946-549-3022x327', 'is_active': 0, 'phone_credit': 660.4, 'is_admin': 1, 'user_demographics_id': 1}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 41, 'username': 'michelle37', 'phone': '405-925-8101', 'is_active': 0, 'phone_credit': 79, 'is_admin': 1, 'user_demographics_id': 14}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 42, 'username': 'perezlaurie', 'phone': '-7378', 'is_active': 0, 'phone_credit': 424.41, 'is_admin': 1, 'user_demographics_id': 3}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 43, 'username': 'williamsoncrystal', 'phone': '506.933.9520x4472', 'is_active': 0, 'phone_credit': 649.54, 'is_admin': 1, 'user_demographics_id': 4}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 44, 'username': 'williamwarner', 'phone': '228.379.3426x0168', 'is_active': 0, 'phone_credit': 680.32, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 45, 'username': 'smithpatricia', 'phone': '723.947.0593x9231', 'is_active': 0, 'phone_credit': 631.71, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 46, 'username': 'jameschapman', 'phone': '880.400.2281', 'is_active': 0, 'phone_credit': 505.49, 'is_admin': 1, 'user_demographics_id': 15}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 47, 'username': 'browningjane', 'phone': '494.998.4419', 'is_active': 0, 'phone_credit': 191.03, 'is_admin': 1, 'user_demographics_id': 12}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 48, 'username': 'michellerangel', 'phone': '(451)864-9071', 'is_active': 0, 'phone_credit': 168.09, 'is_admin': 1, 'user_demographics_id': 13}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 49, 'username': 'julie07', 'phone': '(467)953-9278', 'is_active': 0, 'phone_credit': 276.05, 'is_admin': 1, 'user_demographics_id': 16}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 50, 'username': 'john98', 'phone': '249-932-5256x2719', 'is_active': 0, 'phone_credit': 938.14, 'is_admin': 1, 'user_demographics_id': 7}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 51, 'username': 'kellymalone', 'phone': '674-939-8836x274', 'is_active': 0, 'phone_credit': 283.6, 'is_admin': 1, 'user_demographics_id': 7}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 52, 'username': 'wendy65', 'phone': '001-891-899-1141x50732', 'is_active': 0, 'phone_credit': 512.16, 'is_admin': 1, 'user_demographics_id': 13}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 53, 'username': 'alison86', 'phone': '(846)641-3103x1804', 'is_active': 0, 'phone_credit': 8.8, 'is_admin': 1, 'user_demographics_id': 12}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 54, 'username': 'brandon96', 'phone': '001-305-269-9587x54466', 'is_active': 0, 'phone_credit': 982.26, 'is_admin': 1, 'user_demographics_id': 10}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 55, 'username': 'david02', 'phone': '(571)337-3943', 'is_active': 0, 'phone_credit': 23.2, 'is_admin': 1, 'user_demographics_id': 1}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 56, 'username': 'tmccarthy', 'phone': '601.615.2993', 'is_active': 0, 'phone_credit': 242.82, 'is_admin': 1, 'user_demographics_id': 6}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 57, 'username': 'michelle59', 'phone': '936.421.1048', 'is_active': 0, 'phone_credit': 853.22, 'is_admin': 1, 'user_demographics_id': 7}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 58, 'username': 'justin77', 'phone': '330.436.9042x6119', 'is_active': 0, 'phone_credit': 992.55, 'is_admin': 1, 'user_demographics_id': 18}
2024-12-02 00:06:01,731 - DEBUG - Raw data for UserDimension: {'user_id': 59, 'username': 'eric56', 'phone': '(533)582-8581', 'is_active': 0, 'phone_credit': 581.41, 'is_admin': 1, 'user_demographics_id': 1}
2024-12-02 00:06:01,745 - DEBUG - Raw data for UserDimension: {'user_id': 60, 'username': 'hillangela', 'phone': '+1-884-799-3668x636', 'is_active': 0, 'phone_credit': 105.8, 'is_admin': 1, 'user_demographics_id': 19}
2024-12-02 00:06:01,746 - DEBUG - Raw data for UserDimension: {'user_id': 61, 'username': 'jason33', 'phone': '931-912-5784x8993', 'is_active': 0, 'phone_credit': 743.78, 'is_admin': 1, 'user_demographics_id': 8}
2024-12-02 00:06:01,746 - DEBUG - Raw data for UserDimension: {'user_id': 62, 'username': 'zrogers', 'phone': '371-996-6628', 'is_active': 1, 'phone_credit': 67.05, 'is_admin': 1, 'user_demographics_id': 17}
2024-12-02 00:06:01,746 - DEBUG - Raw data for UserDimension: {'user_id': 63, 'username': 'destiny70', 'phone': '8623082649', 'is_active': 1, 'phone_credit': 382.78, 'is_admin': 1, 'user_demographics_id': 17}
2024-12-02 00:06:01,746 - DEBUG - Raw data for UserDimension: {'user_id': 64, 'username': 'nancywells', 'phone': '754-990-5950', 'is_active': 1, 'phone_credit': 808.55, 'is_admin': 1, 'user_demographics_id': 3}
2024-12-02 00:06:01,746 - DEBUG - Raw data for UserDimension: {'user_id': 65, 'username': 'fcruz', 'phone': '+1-633-504-3851x790', 'is_active': 1, 'phone_credit': 651.35, 'is_admin': 1, 'user_demographics_id': 11}
2024-12-02 00:06:01,747 - DEBUG - Raw data for UserDimension: {'user_id': 66, 'username': 'kimberly53', 'phone': '349-209-5440x371', 'is_active': 1, 'phone_credit': 348.4, 'is_admin': 1, 'user_demographics_id': 13}
2024-12-02 00:06:01,747 - DEBUG - Raw data for UserDimension: {'user_id': 67, 'username': 'virginiagrant', 'phone': '001-432-827-9713', 'is_active': 1, 'phone_credit': 233.98, 'is_admin': 1, 'user_demographics_id': 11}
2024-12-02 00:06:01,747 - DEBUG - Raw data for UserDimension: {'user_id': 68, 'username': 'shellygriffin', 'phone': '863-689-3750x92488', 'is_active': 1, 'phone_credit': 410.98, 'is_admin': 1, 'user_demographics_id': 8}
2024-12-02 00:06:01,748 - DEBUG - Raw data for UserDimension: {'user_id': 69, 'username': 'stewartgeorge', 'phone': '711.221.8537x6068', 'is_active': 1, 'phone_credit': 126.63, 'is_admin': 1, 'user_demographics_id': 15}
2024-12-02 00:06:01,748 - DEBUG - Raw data for UserDimension: {'user_id': 70, 'username': 'agraham', 'phone': '001-529-718-4723x945', 'is_active': 1, 'phone_credit': 883.82, 'is_admin': 1, 'user_demographics_id': 7}
2024-12-02 00:06:01,748 - DEBUG - Raw data for UserDimension: {'user_id': 71, 'username': 'faulknerronald', 'phone': '9073782378', 'is_active': 1, 'phone_credit': 0.16, 'is_admin': 1, 'user_demographics_id': 19}
2024-12-02 00:06:01,748 - DEBUG - Raw data for UserDimension: {'user_id': 72, 'username': 'moorekathryn', 'phone': '001-411-580-5316x65063', 'is_active': 1, 'phone_credit': 32.99, 'is_admin': 1, 'user_demographics_id': 20}
2024-12-02 00:06:01,749 - DEBUG - Raw data for UserDimension: {'user_id': 73, 'username': 'ddunn', 'phone': '996-898-7627', 'is_active': 1, 'phone_credit': 226.09, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,749 - DEBUG - Raw data for UserDimension: {'user_id': 74, 'username': 'jkelly', 'phone': '218-746-2409', 'is_active': 1, 'phone_credit': 958.64, 'is_admin': 1, 'user_demographics_id': 20}
2024-12-02 00:06:01,749 - DEBUG - Raw data for UserDimension: {'user_id': 75, 'username': 'edwin13', 'phone': '520.793.6030', 'is_active': 1, 'phone_credit': 647.99, 'is_admin': 1, 'user_demographics_id': 10}
2024-12-02 00:06:01,750 - DEBUG - Raw data for UserDimension: {'user_id': 76, 'username': 'gbradley', 'phone': '(579)915-4569x0598', 'is_active': 1, 'phone_credit': 861.14, 'is_admin': 1, 'user_demographics_id': 18}
2024-12-02 00:06:01,750 - DEBUG - Raw data for UserDimension: {'user_id': 77, 'username': 'kwalker', 'phone': '(578)555-5836', 'is_active': 1, 'phone_credit': 372.14, 'is_admin': 1, 'user_demographics_id': 10}
2024-12-02 00:06:01,750 - DEBUG - Raw data for UserDimension: {'user_id': 78, 'username': 'aguilarnancy', 'phone': '001-610-391-0978', 'is_active': 1, 'phone_credit': 622.96, 'is_admin': 1, 'user_demographics_id': 3}
2024-12-02 00:06:01,750 - DEBUG - Raw data for UserDimension: {'user_id': 79, 'username': 'dawn33', 'phone': '664.980.1579x979', 'is_active': 1, 'phone_credit': 446.82, 'is_admin': 1, 'user_demographics_id': 1}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 80, 'username': 'amanda94', 'phone': '(483)338-8771x70029', 'is_active': 1, 'phone_credit': 871.56, 'is_admin': 1, 'user_demographics_id': 4}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 81, 'username': 'anna52', 'phone': '+1-304-806-3733x8299', 'is_active': 1, 'phone_credit': 162.15, 'is_admin': 1, 'user_demographics_id': 9}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 82, 'username': 'wallerdawn', 'phone': '+1-362-448-5401x4139', 'is_active': 1, 'phone_credit': 906.75, 'is_admin': 1, 'user_demographics_id': 4}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 83, 'username': 'fberger', 'phone': '841.337.3250', 'is_active': 1, 'phone_credit': 809.39, 'is_admin': 1, 'user_demographics_id': 5}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 84, 'username': 'mark90', 'phone': '(498)932-1105', 'is_active': 1, 'phone_credit': 883.83, 'is_admin': 1, 'user_demographics_id': 15}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 85, 'username': 'schwartzjessica', 'phone': '592.649.6624x843', 'is_active': 1, 'phone_credit': 611.36, 'is_admin': 1, 'user_demographics_id': 7}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 86, 'username': 'michael64', 'phone': '5234687590', 'is_active': 1, 'phone_credit': 405.09, 'is_admin': 1, 'user_demographics_id': 4}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 87, 'username': 'shellyhanson', 'phone': '671-775-4942x65741', 'is_active': 1, 'phone_credit': 39.91, 'is_admin': 1, 'user_demographics_id': 2}
2024-12-02 00:06:01,751 - DEBUG - Raw data for UserDimension: {'user_id': 88, 'username': 'dlewis', 'phone': '233.716.8284', 'is_active': 1, 'phone_credit': 567.28, 'is_admin': 1, 'user_demographics_id': 5}
